auction_id,item_id,context,item_level,buyout,quantity,time_left
933833704,193390,13,28,500000,1,VERY_LONG
933833726,193390,13,28,500000,1,VERY_LONG
933833747,193390,13,28,500000,1,VERY_LONG
933833766,193390,13,28,500000,1,VERY_LONG
933833787,193390,13,28,500000,1,VERY_LONG
933833815,193390,13,28,500000,1,VERY_LONG
933833828,193390,13,28,500000,1,VERY_LONG
933833858,193390,13,28,500000,1,VERY_LONG
933833878,193390,13,28,500000,1,VERY_LONG
933833900,193390,13,28,500000,1,VERY_LONG
933833922,193390,13,28,500000,1,VERY_LONG
933833936,193390,13,28,500000,1,VERY_LONG
933833960,193390,13,28,500000,1,VERY_LONG
933834241,193394,13,28,500000,1,VERY_LONG
933834381,193390,13,28,1250000,1,VERY_LONG
933835391,193383,13,28,2000000,1,VERY_LONG
933835413,193383,13,28,2000000,1,VERY_LONG
933835430,193383,13,28,2000000,1,VERY_LONG
933835458,193383,13,28,2000000,1,VERY_LONG
933835490,193383,13,28,2000000,1,VERY_LONG
933835520,193383,13,28,2000000,1,VERY_LONG
933835546,193383,13,28,2000000,1,VERY_LONG
933835570,193383,13,28,2000000,1,VERY_LONG
933835605,193383,13,28,2000000,1,VERY_LONG
933835633,193383,13,28,2000000,1,VERY_LONG
933835654,193383,13,28,2000000,1,VERY_LONG
933835671,193383,13,28,2000000,1,VERY_LONG
933835699,193383,13,28,2000000,1,VERY_LONG
933837471,201948,13,28,1500000,1,VERY_LONG
933837499,201948,13,28,1500000,1,VERY_LONG
933837533,201948,13,28,1500000,1,VERY_LONG
933837560,201948,13,28,1500000,1,VERY_LONG
933837583,201948,13,28,1500000,1,VERY_LONG
933837692,186702,13,28,9999900,1,VERY_LONG
933838009,193383,13,28,1500000,1,VERY_LONG
933838559,198986,,9,1000000,1,VERY_LONG
933839292,199047,,9,5000000,1,VERY_LONG
933841617,186686,13,28,9999900,1,VERY_LONG
933845592,199016,,9,3000000,1,VERY_LONG
933846042,199019,,9,3000000,1,VERY_LONG
933846529,199043,,9,5000000,1,VERY_LONG
933848276,199040,,9,5000000,1,VERY_LONG
933849001,198991,,9,1500000,1,VERY_LONG
933849791,173144,13,9,14991400,1,VERY_LONG
933852377,172264,13,9,14991400,1,VERY_LONG
933852553,172263,13,9,14991400,1,VERY_LONG
933857218,199030,,9,2254400,1,LONG
933859744,15755,1,28,12425000,1,VERY_LONG
933859912,3971,,9,6777800,1,VERY_LONG
933860144,13822,,9,507900,1,VERY_LONG
933860256,177805,,9,10773100,1,VERY_LONG
933860340,193392,13,28,1000000,1,VERY_LONG
933860367,193392,13,28,1000000,1,VERY_LONG
933860388,193392,13,28,1000000,1,VERY_LONG
933860497,4023,,9,503200,1,VERY_LONG
933860628,10244,,9,4703400,1,VERY_LONG
933860815,193392,13,28,1000000,1,VERY_LONG
933860846,193392,13,28,1000000,1,VERY_LONG
933860909,10132,,9,5001800,1,VERY_LONG
933861093,8249,,9,5000200,1,VERY_LONG
933861208,10244,,9,4703400,1,VERY_LONG
933861375,193393,13,28,1500000,1,VERY_LONG
933861395,193393,13,28,1500000,1,VERY_LONG
933861409,193393,13,28,1500000,1,VERY_LONG
933861772,193394,13,28,1000000,1,VERY_LONG
933861793,193394,13,28,1000000,1,VERY_LONG
933861810,193394,13,28,1000000,1,VERY_LONG
933861830,193394,13,28,1000000,1,VERY_LONG
933861973,201950,13,28,3000000,1,VERY_LONG
933868701,17706,11,28,5500000,1,VERY_LONG
933868838,82800,,6,99999900,1,VERY_LONG
933868942,82800,,6,80009600,1,VERY_LONG
933869060,82800,,6,99999900,1,VERY_LONG
933869244,82800,,6,7500000,1,VERY_LONG
933869449,82800,,6,5000000,1,VERY_LONG
933869470,82800,,6,5000000,1,VERY_LONG
933869489,82800,,6,5000000,1,VERY_LONG
933869501,82800,,6,5000000,1,VERY_LONG
933870431,82800,,6,149999900,1,VERY_LONG
933886571,82800,,6,475000100,1,VERY_LONG
933897357,30307,3,28,9950100,1,VERY_LONG
933899812,31134,22,9,550112100,1,LONG
933905676,171449,13,9,14991400,1,VERY_LONG
933905793,171443,13,9,14991400,1,VERY_LONG
933905917,171442,13,9,14991400,1,VERY_LONG
933906213,171448,13,9,14991400,1,VERY_LONG
933906336,171444,13,9,14991400,1,VERY_LONG
933906607,171446,13,9,14991400,1,VERY_LONG
933910302,194258,8,28,250000000,1,LONG
933914474,82800,,6,80009600,1,VERY_LONG
933914618,82800,,6,99999900,1,VERY_LONG
933914773,82800,,6,99999900,1,VERY_LONG
933916200,82800,,6,499989900,1,VERY_LONG
933956889,159523,,9,5001300,1,VERY_LONG
933957012,176798,,9,18556600,1,VERY_LONG
933957359,176794,,9,10004100,1,VERY_LONG
933958282,17706,11,28,5500000,1,VERY_LONG
933958499,82800,,6,7500000,1,VERY_LONG
933958673,3989,,9,52836900,1,VERY_LONG
933958740,82800,,6,5000000,1,VERY_LONG
933958763,82800,,6,5000000,1,VERY_LONG
933958783,82800,,6,5000000,1,VERY_LONG
933958801,82800,,6,5000000,1,VERY_LONG
933958930,82800,,6,99999900,1,VERY_LONG
933959075,82800,,6,80009600,1,VERY_LONG
933959212,82800,,6,99999900,1,VERY_LONG
933959446,82800,,6,250000,1,VERY_LONG
933959752,82800,,6,250000,1,VERY_LONG
933960030,82800,,6,250000,1,VERY_LONG
933960206,82800,,6,250000,1,VERY_LONG
933961963,12983,,,29756900,1,VERY_LONG
933961985,3683,11,,220700,1,VERY_LONG
933962008,2701,11,,220000,1,VERY_LONG
933962552,82800,,6,450000,1,VERY_LONG
933963950,7992,1,28,2550000,1,VERY_LONG
933972668,82800,,6,99999900,1,VERY_LONG
933972867,82800,,6,99999900,1,VERY_LONG
933973219,17724,11,28,5500000,1,VERY_LONG
933973389,82800,,6,80009600,1,VERY_LONG
933973574,82800,,6,5000000,1,VERY_LONG
933973887,82800,,6,5000000,1,VERY_LONG
933974074,82800,,6,149999900,1,VERY_LONG
933989068,82800,,6,399990000,1,VERY_LONG
934008104,17709,11,28,1028000,1,VERY_LONG
934008412,82800,,6,5000000,1,VERY_LONG
934008435,82800,,6,5000000,1,VERY_LONG
934008458,82800,,6,5000000,1,VERY_LONG
934008478,82800,,6,5000000,1,VERY_LONG
934008489,82800,,6,5000000,1,VERY_LONG
934008722,82800,,6,3989000,1,VERY_LONG
934008930,82800,,6,7500000,1,VERY_LONG
934009077,82800,,6,99999900,1,VERY_LONG
934009314,82800,,6,149999900,1,VERY_LONG
934009485,82800,,6,80009600,1,VERY_LONG
934013375,65891,,28,990000000,1,VERY_LONG
934014529,199009,,9,65009500,1,VERY_LONG
934015073,199046,,9,1300200,1,VERY_LONG
934015315,199049,,9,2000700,1,VERY_LONG
934015644,188718,,9,3027900,1,VERY_LONG
934015840,188731,,9,999900,1,VERY_LONG
934016095,199028,,9,2000000,1,VERY_LONG
934016365,188727,,9,2200000,1,VERY_LONG
934016564,188732,,9,1307900,1,VERY_LONG
934016813,199032,,9,1458900,1,VERY_LONG
934017842,36499,1,9,507300,1,VERY_LONG
934018112,199023,,9,760000,1,VERY_LONG
934018664,188726,,9,1212300,1,VERY_LONG
934019075,50444,6,9,1500000,1,VERY_LONG
934019394,193036,,28,500000,1,VERY_LONG
934020589,199025,,9,1090000,1,VERY_LONG
934020783,188712,,9,1008500,1,VERY_LONG
934020965,199006,,9,750000,1,VERY_LONG
934021163,188716,,9,1979800,1,VERY_LONG
934022479,188711,,9,594700,1,VERY_LONG
934024813,159158,,9,1501200,1,VERY_LONG
934026790,159474,,9,1501700,1,VERY_LONG
934035437,194018,,39,30990000,1,LONG
934035482,194018,,39,30990000,1,LONG
934039829,101571,,,200000000,1,VERY_LONG
934040188,82800,,6,15000000,1,VERY_LONG
934040210,82800,,6,15000000,1,VERY_LONG
934040234,82800,,6,15000000,1,VERY_LONG
934040666,30569,14,28,10000000,1,VERY_LONG
934045030,170291,13,28,68895000,1,LONG
934045254,170291,13,28,68895000,1,LONG
934046856,82800,,6,1063565700,1,LONG
934046903,128313,31,28,456627100,1,LONG
934046944,23909,,9,907781900,1,LONG
934046981,82800,,6,264984600,1,LONG
934047025,82800,,6,264190600,1,LONG
934047069,82800,,6,1123313200,1,LONG
934047103,82800,,6,4191550700,1,LONG
934047146,82800,,6,1487942700,1,LONG
934047188,82800,,6,225778300,1,LONG
934047232,82800,,,2749999900,1,LONG
934047264,147064,6,9,2596646400,1,LONG
934047294,82800,,6,730877700,1,LONG
934047339,202007,5,28,99999999900,1,LONG
934047374,82800,,6,589999900,1,LONG
934047413,82800,,6,529406400,1,LONG
934047451,82800,,6,388628300,1,LONG
934047485,82800,,6,674270500,1,LONG
934047513,163928,11,28,5380728300,1,LONG
934047563,82800,,6,81001500,1,LONG
934047604,72146,,,1887453500,1,LONG
934047646,82800,,6,679780400,1,LONG
934047679,82800,,6,50001900,1,LONG
934047707,151771,,28,111892000,1,LONG
934047735,82800,,6,410727800,1,LONG
934047773,82800,,6,409739400,1,LONG
934047811,82800,,6,268003900,1,LONG
934047842,82800,,6,879999900,1,LONG
934047867,82800,,6,982406300,1,LONG
934047896,166832,14,28,1059600000,1,LONG
934047933,82800,,6,989999900,1,LONG
934047964,82800,,6,1649999900,1,LONG
934048002,82800,,6,599999800,1,LONG
934048036,82800,,6,999999900,1,LONG
934048075,82800,,6,1244294200,1,LONG
934048112,22279,,,1265415500,1,LONG
934048149,82800,,6,390561000,1,LONG
934048178,82800,,6,215846400,1,LONG
934048221,82800,,6,321587800,1,LONG
934048264,82800,,6,2969999900,1,LONG
934048302,188054,26,28,546786800,1,LONG
934048342,82800,,6,199999200,1,LONG
934048381,82800,,6,147496900,1,LONG
934048421,82800,,6,859750700,1,LONG
934048464,82800,,6,997237800,1,LONG
934048508,82800,,6,679999900,1,LONG
934048544,82800,,6,866497400,1,LONG
934048575,183013,6,28,2575189800,1,LONG
934048611,82800,,6,3276857100,1,LONG
934048666,82800,,6,42413100,1,LONG
934048710,82800,,6,1493618200,1,LONG
934048740,82800,,6,449989000,1,LONG
934048782,82800,,6,2192468500,1,LONG
934048815,82800,,6,744475000,1,LONG
934048866,82800,,6,449999900,1,LONG
934048910,82800,,6,396604700,1,LONG
934048948,82800,,6,1099999900,1,LONG
934048989,82800,,6,488730800,1,LONG
934049032,82800,,6,4478053700,1,LONG
934049072,82800,,6,670102400,1,LONG
934049122,82800,,6,1491052600,1,LONG
934049159,3309,1,9,560694600,1,LONG
934049208,82800,,6,1002451500,1,LONG
934049253,82800,,6,299997500,1,LONG
934049301,82800,,6,684991200,1,LONG
934049340,188038,26,28,555662700,1,LONG
934049382,82800,,6,245509700,1,LONG
934049427,82800,,6,129907000,1,LONG
934049481,82800,,6,499998700,1,LONG
934049522,82800,,6,305597400,1,LONG
934049571,82800,,6,1489410100,1,LONG
934049611,82800,,6,223999900,1,LONG
934049659,164268,31,28,608515300,1,LONG
934049708,4079,1,9,390698200,1,LONG
934049749,82800,,6,251848400,1,LONG
934049795,82800,,6,475000000,1,LONG
934087940,82800,,6,4000000,1,VERY_LONG
934087965,82800,,6,4000000,1,VERY_LONG
934107160,201936,13,28,509800,1,VERY_LONG
934107181,201936,13,28,509800,1,VERY_LONG
934107191,201936,13,28,509800,1,VERY_LONG
934107209,201936,13,28,509800,1,VERY_LONG
934107233,201936,13,28,509800,1,VERY_LONG
934107249,201936,13,28,509800,1,VERY_LONG
934107272,201936,13,28,509800,1,VERY_LONG
934107282,201936,13,28,509800,1,VERY_LONG
934109948,201939,13,28,1000000,1,VERY_LONG
934110746,201939,13,28,1000000,1,VERY_LONG
934111048,201939,13,28,1000000,1,VERY_LONG
934111284,201939,13,28,1000000,1,VERY_LONG
934111539,201939,13,28,1000000,1,VERY_LONG
934112532,193528,13,28,450900,1,VERY_LONG
934112555,193528,13,28,450900,1,VERY_LONG
934113133,178947,,9,4500000,1,VERY_LONG
934113157,82800,,6,5000000,1,VERY_LONG
934113191,82800,,6,5000000,1,VERY_LONG
934113214,82800,,6,5000000,1,VERY_LONG
934114178,82800,,6,59955100,1,VERY_LONG
934114319,24933,22,9,10000000,1,VERY_LONG
934114352,25003,22,9,1205100,1,VERY_LONG
934114377,25003,3,9,1205100,1,VERY_LONG
934114415,24676,22,9,1007300,1,VERY_LONG
934114420,82800,,6,80009600,1,VERY_LONG
934114438,173194,,9,2000000,1,VERY_LONG
934114478,173194,,9,2000000,1,VERY_LONG
934114503,160137,,9,3000000,1,VERY_LONG
934114528,9962,30,9,3000000,1,VERY_LONG
934114561,9811,53,9,3000000,1,VERY_LONG
934114587,24910,3,9,1836400,1,VERY_LONG
934114596,82800,,6,99999900,1,VERY_LONG
934114625,173201,,28,2000000,1,VERY_LONG
934114648,173201,,28,2000000,1,VERY_LONG
934114676,173201,,28,2000000,1,VERY_LONG
934114708,173201,,28,2000000,1,VERY_LONG
934114738,35983,29,9,3000000,1,VERY_LONG
934114756,82800,,6,149999900,1,VERY_LONG
934114770,24689,3,9,504600,1,VERY_LONG
934114798,121024,,9,3000000,1,VERY_LONG
934114829,24675,22,9,2149300,1,VERY_LONG
934114863,173218,,9,10000000,1,VERY_LONG
934114890,173218,,9,10000000,1,VERY_LONG
934114911,173218,,9,10000000,1,VERY_LONG
934114947,173222,,9,7500000,1,VERY_LONG
934114970,36202,29,9,3000000,1,VERY_LONG
934114981,82800,,6,7500000,1,VERY_LONG
934115002,24992,22,9,3000000,1,VERY_LONG
934115054,24685,3,9,500000,1,VERY_LONG
934115077,25316,22,9,3000000,1,VERY_LONG
934115110,159820,,9,3000000,1,VERY_LONG
934115141,36181,27,9,3000000,1,VERY_LONG
934115186,82800,,6,71396400,1,VERY_LONG
934115190,35989,30,9,3000000,1,VERY_LONG
934115222,154842,,9,3000000,1,VERY_LONG
934115253,173217,,9,7500000,1,VERY_LONG
934115274,173217,,9,7500000,1,VERY_LONG
934115310,173217,,9,7500000,1,VERY_LONG
934115325,82800,,6,71396400,1,VERY_LONG
934115345,173217,,9,7500000,1,VERY_LONG
934115372,173217,,9,7500000,1,VERY_LONG
934115408,36092,29,9,10000000,1,VERY_LONG
934115418,199037,,9,5250000,1,VERY_LONG
934115446,173216,,9,7500000,1,VERY_LONG
934115476,173216,,9,7500000,1,VERY_LONG
934115493,82800,,6,99999900,1,VERY_LONG
934115511,173216,,9,7500000,1,VERY_LONG
934115535,173216,,9,7500000,1,VERY_LONG
934115544,34498,11,28,9500,1,VERY_LONG
934115559,198994,,9,1008700,1,LONG
934115601,36311,22,9,3000000,1,VERY_LONG
934115635,31295,22,9,3000000,1,VERY_LONG
934115667,121110,,9,10000000,1,VERY_LONG
934115694,24776,22,9,2223900,1,VERY_LONG
934115725,10077,54,9,6728000,1,VERY_LONG
934115761,160171,,9,3000000,1,VERY_LONG
934115797,34498,11,28,9500,1,VERY_LONG
934115803,24692,3,9,757800,1,VERY_LONG
934115836,36091,30,9,3000000,1,VERY_LONG
934115861,24599,22,9,8283800,1,VERY_LONG
934115886,9863,,9,3000000,1,VERY_LONG
934115912,36090,29,9,3000000,1,VERY_LONG
934115992,193515,13,28,6384400,1,LONG
934116000,34498,11,28,9500,1,VERY_LONG
934116020,193515,13,28,6384400,1,LONG
934116042,193515,13,28,6384400,1,LONG
934116088,25292,3,9,1000000,1,VERY_LONG
934116108,24725,22,9,3000000,1,VERY_LONG
934116146,121239,,9,3000000,1,VERY_LONG
934116172,3608,,,49954200,1,LONG
934116204,35986,30,9,3000000,1,VERY_LONG
934116217,25295,3,9,676400,1,VERY_LONG
934116260,173196,,9,2000000,1,VERY_LONG
934116288,173196,,9,2000000,1,VERY_LONG
934116321,173196,,9,2000000,1,VERY_LONG
934116355,173219,,9,7500000,1,VERY_LONG
934116389,24674,22,9,1374300,1,VERY_LONG
934116429,36076,29,9,3000000,1,VERY_LONG
934116472,24663,3,9,506000,1,VERY_LONG
934116510,24770,22,9,3000000,1,VERY_LONG
934116543,55551,28,9,3000000,1,VERY_LONG
934116583,201939,13,28,1000000,1,LONG
934116618,6044,,,50888400,1,LONG
934116660,10218,22,9,59400400,1,VERY_LONG
934116695,199045,,9,1508500,1,VERY_LONG
934116737,193500,13,28,1501000,1,VERY_LONG
934116767,25011,22,9,2500100,1,VERY_LONG
934116809,173197,,9,2000000,1,VERY_LONG
934116841,25115,22,9,3000000,1,VERY_LONG
934116877,35964,22,9,10000000,1,VERY_LONG
934116909,24893,22,9,1193400,1,VERY_LONG
934116946,9756,37,9,3000000,1,VERY_LONG
934116995,3184,43,9,3000000,1,VERY_LONG
934117034,159172,,9,3992700,1,VERY_LONG
934117069,159521,,9,3000000,1,VERY_LONG
934117098,173214,,9,7500000,1,VERY_LONG
934117136,173214,,9,7500000,1,VERY_LONG
934119795,194476,,28,25000000,1,VERY_LONG
934120874,177767,,9,19070100,1,VERY_LONG
934121660,82800,,6,320000,1,VERY_LONG
934121961,82800,,6,20500,1,VERY_LONG
934121981,82800,,6,20500,1,VERY_LONG
934123096,82800,,6,750000,1,VERY_LONG
934123116,82800,,6,750000,1,VERY_LONG
934123376,82800,,6,90000,1,VERY_LONG
934123634,4498,,,41000,1,VERY_LONG
934124441,82800,,6,5000000,1,VERY_LONG
934125058,82800,,6,4500000,1,VERY_LONG
934125325,82800,,6,160000,1,VERY_LONG
934126357,201939,13,28,1000000,1,VERY_LONG
934127064,199013,,9,3500000,1,VERY_LONG
934127638,201938,13,28,600000,1,VERY_LONG
934128053,182561,11,9,3493600,1,VERY_LONG
934128651,176975,,9,1500000,1,VERY_LONG
934129342,82800,,6,1500000,1,VERY_LONG
934130302,138787,13,,50000000,1,VERY_LONG
934130331,138787,13,,50000000,1,VERY_LONG
934133450,201742,16,28,10000000,1,VERY_LONG
934133888,194260,4,,1200000000,1,VERY_LONG
934134051,198715,13,28,8890000,1,VERY_LONG
934134078,198715,13,28,8890000,1,VERY_LONG
934134122,198715,13,28,8890000,1,VERY_LONG
934134244,193534,13,28,7495000,1,VERY_LONG
934135321,11023,,28,524600,1,VERY_LONG
934135474,194060,13,28,33819200,1,VERY_LONG
934135635,194058,13,28,29984900,1,VERY_LONG
934135659,194058,13,28,29984900,1,VERY_LONG
934135796,194056,13,28,11004900,1,VERY_LONG
934135943,194043,13,28,11170000,1,VERY_LONG
934136118,202087,13,28,246100,1,VERY_LONG
934136903,55615,22,9,7568800,1,VERY_LONG
934137092,24823,22,9,3964000,1,VERY_LONG
934137253,24914,3,9,1009100,1,VERY_LONG
934137368,24999,3,9,463300,1,VERY_LONG
934137643,193506,13,28,4485000,1,VERY_LONG
934137805,173195,,28,750000,1,VERY_LONG
934137935,193506,13,28,4485000,1,VERY_LONG
934138388,159212,,9,20000000,1,VERY_LONG
934138578,201394,,28,9990000,1,VERY_LONG
934139026,199046,,9,20000000,1,VERY_LONG
934152527,194018,,39,30000000,1,VERY_LONG
934164257,201736,14,28,13578600,1,LONG
934165485,198993,,9,10001600,1,VERY_LONG
934165854,199032,,9,30000000,1,VERY_LONG
934166030,193608,13,28,29992900,1,VERY_LONG
934166168,193608,13,28,29992900,1,VERY_LONG
934166337,201955,13,28,2750000,1,VERY_LONG
934166374,201955,13,28,2750000,1,VERY_LONG
934166397,201955,13,28,2750000,1,VERY_LONG
934166751,189537,13,28,4990000,1,VERY_LONG
934166773,189537,13,28,4990000,1,VERY_LONG
934166801,189537,13,28,4990000,1,VERY_LONG
934166992,193606,13,28,29992900,1,VERY_LONG
934167021,193606,13,28,29992900,1,VERY_LONG
934167049,193606,13,28,29992900,1,VERY_LONG
934167223,199037,,9,5250000,1,VERY_LONG
934167355,199027,,9,11243500,1,VERY_LONG
934168056,198334,13,28,2000000,1,VERY_LONG
934168095,198334,13,28,2000000,1,VERY_LONG
934168127,198334,13,28,2000000,1,VERY_LONG
934168162,198334,13,28,2000000,1,VERY_LONG
934168195,198334,13,28,2000000,1,VERY_LONG
934168225,198334,13,28,2000000,1,VERY_LONG
934168255,198334,13,28,2000000,1,VERY_LONG
934168279,198334,13,28,2000000,1,VERY_LONG
934168314,198334,13,28,2000000,1,VERY_LONG
934168342,198334,13,28,2000000,1,VERY_LONG
934168377,198334,13,28,2000000,1,VERY_LONG
934168411,198334,13,28,2000000,1,VERY_LONG
934168448,198334,13,28,2000000,1,VERY_LONG
934168478,198334,13,28,2000000,1,VERY_LONG
934168510,198334,13,28,2000000,1,VERY_LONG
934168532,198334,13,28,2000000,1,VERY_LONG
934168564,198334,13,28,2000000,1,VERY_LONG
934168603,198334,13,28,2000000,1,VERY_LONG
934168634,198334,13,28,2000000,1,VERY_LONG
934168664,198334,13,28,2000000,1,VERY_LONG
934168696,198334,13,28,2000000,1,VERY_LONG
934168727,198334,13,28,2000000,1,VERY_LONG
934168758,198334,13,28,2000000,1,VERY_LONG
934168790,198334,13,28,2000000,1,VERY_LONG
934169012,194125,13,28,5000000,1,VERY_LONG
934169196,191240,13,28,4800000,1,VERY_LONG
934169421,82800,,6,73999900,1,VERY_LONG
934169456,82800,,6,73999900,1,VERY_LONG
934169631,82800,,6,45000000,1,VERY_LONG
934169769,82800,,6,79000000,1,VERY_LONG
934170351,82800,,6,240000000,1,VERY_LONG
934175122,198127,,,54996300,1,VERY_LONG
934175201,82800,,6,117000000,1,VERY_LONG
934175842,34498,11,28,9500,1,VERY_LONG
934175870,34498,11,28,9500,1,VERY_LONG
934176874,82800,,6,240000000,1,VERY_LONG
934176900,82800,,6,240000000,1,VERY_LONG
934177709,198156,13,28,19999900,1,VERY_LONG
934178068,191241,13,28,2502900,1,VERY_LONG
934181831,128899,13,28,500000,1,VERY_LONG
934181858,128899,13,28,500000,1,VERY_LONG
934181887,128899,13,28,500000,1,VERY_LONG
934181911,128899,13,28,500000,1,VERY_LONG
934182250,128899,13,28,500000,1,VERY_LONG
934182267,128899,13,28,500000,1,VERY_LONG
934182621,128899,13,28,500000,1,VERY_LONG
934182811,128899,13,28,500000,1,VERY_LONG
934185031,69876,,9,20000000,1,VERY_LONG
934186164,52373,,28,1000000,1,VERY_LONG
934186677,14467,,28,1000000,1,VERY_LONG
934187396,183616,,28,1100000000,1,VERY_LONG
934206468,4500,,,499900,1,LONG
934206560,82800,,6,45000000,1,VERY_LONG
934206745,82800,,6,40000100,1,VERY_LONG
934206894,82800,,6,5000000,1,VERY_LONG
934207827,82800,,6,98000000,1,VERY_LONG
934208284,121371,,9,50100,1,LONG
934208715,82800,,6,69000000,1,VERY_LONG
934208879,6368,14,28,50200,1,LONG
934209104,82800,,6,3474700,1,VERY_LONG
934209380,82800,,6,400000,1,VERY_LONG
934209806,4362,,28,50100,1,LONG
934212335,82800,,6,69000000,1,VERY_LONG
934212546,82800,,6,40000100,1,VERY_LONG
934213031,82800,,6,4500000,1,VERY_LONG
934213276,82800,,6,4500000,1,VERY_LONG
934214707,197976,11,28,30000000,1,LONG
934214810,197967,11,28,8995400,1,LONG
934214927,197970,11,28,500000000,1,LONG
934216046,144457,,,2481300,1,LONG
934218127,171383,13,28,3471400,1,LONG
934219429,199025,,9,1090000,1,LONG
934226318,2983,,9,552300,1,LONG
934229383,199229,2,28,1000000100,1,LONG
934232007,82800,,6,28134400,1,VERY_LONG
934232246,82800,,6,19000000,1,VERY_LONG
934233233,82800,,6,750000,1,VERY_LONG
934233497,82800,,6,1999900,1,VERY_LONG
934234191,82800,,6,156693400,1,VERY_LONG
934234349,82800,,6,100000,1,VERY_LONG
934234475,82800,,6,2500000,1,VERY_LONG
934234642,82800,,6,500000,1,VERY_LONG
934235023,82800,,6,320000,1,VERY_LONG
934235175,82800,,6,50000,1,VERY_LONG
934235349,82800,,6,27800,1,VERY_LONG
934235373,82800,,6,27800,1,VERY_LONG
934235385,82800,,6,27800,1,VERY_LONG
934236021,82800,,6,54537500,1,VERY_LONG
934240161,116794,,28,9999900,1,VERY_LONG
934241549,82800,,6,500000,1,VERY_LONG
934241751,82800,,6,520000,1,VERY_LONG
934248361,82800,,6,3990000,1,LONG
934248742,82800,,6,5500,1,LONG
934249126,203836,2,,10000000000,1,LONG
934249211,141918,,,20000,1,LONG
934287119,82800,,6,73999900,1,LONG
934287361,194056,13,28,11004900,1,LONG
934287869,191304,13,28,1250000,1,LONG
934287888,191304,13,28,1250000,1,LONG
934287904,191304,13,28,1250000,1,LONG
934287916,191304,13,28,1250000,1,LONG
934287931,191304,13,28,1250000,1,LONG
934288038,198903,,,5000000,1,LONG
934288205,198905,,,8148300,1,LONG
934288289,199232,,,1857400,1,LONG
934288455,7975,1,,6479800,1,LONG
934288981,182561,11,9,3493600,1,LONG
934289741,50449,,,15000600,1,LONG
934290148,71360,,,50001800,1,LONG
934290280,176800,,9,15000000,1,LONG
934290871,82800,,6,45000000,1,LONG
934291158,29902,,,524600,1,LONG
934302168,151771,,28,1992000,1,VERY_LONG
934302435,38278,,28,1991900,1,VERY_LONG
934302566,6836,,28,1991900,1,VERY_LONG
934303042,38277,,28,1991900,1,VERY_LONG
934316754,82800,,6,59959900,1,VERY_LONG
934316780,82800,,6,59959900,1,VERY_LONG
934316809,82800,,6,59959900,1,VERY_LONG
934316830,82800,,6,59959900,1,VERY_LONG
934317196,82800,,6,340000,1,VERY_LONG
934317332,82800,,6,80009600,1,VERY_LONG
934317486,82800,,6,99000000,1,VERY_LONG
934318147,82800,,6,2500000,1,VERY_LONG
934318304,82800,,6,20350500,1,VERY_LONG
934318444,82800,,6,19990400,1,VERY_LONG
934318616,41255,,28,991600,1,VERY_LONG
934318701,82800,,6,19990400,1,VERY_LONG
934318834,82800,,6,5000000,1,VERY_LONG
934319111,82800,,6,99999900,1,VERY_LONG
934319346,10054,,28,994600,1,VERY_LONG
934319488,10056,,28,992300,1,VERY_LONG
934319773,6384,,28,999900,1,VERY_LONG
934319928,6385,,28,999900,1,VERY_LONG
934320089,6795,,28,999900,1,VERY_LONG
934320229,4332,,28,999900,1,VERY_LONG
934320347,4333,,28,991900,1,VERY_LONG
934320488,2587,,28,999900,1,VERY_LONG
934320650,2577,,28,999900,1,VERY_LONG
934320821,2576,,28,999900,1,VERY_LONG
934322122,82800,,6,109000000,1,VERY_LONG
934322573,82800,,6,3000000,1,VERY_LONG
934324763,198132,11,28,1999998700,1,LONG
934324851,203375,13,28,99990000,1,LONG
934324896,194491,23,28,4500000000,1,LONG
934325049,198904,,28,4000000000,1,LONG
934325429,203377,13,28,99990000,1,LONG
934325575,193880,3,,1799998500,1,LONG
934351933,161880,13,28,200000,1,VERY_LONG
934352475,161880,13,28,200000,1,VERY_LONG
934353589,15274,1,9,500000,1,VERY_LONG
934353841,161880,13,28,200000,1,VERY_LONG
934353870,55453,2,9,10000000,1,VERY_LONG
934353978,55481,2,9,25233400,1,VERY_LONG
934354442,55481,2,9,21169300,1,VERY_LONG
934355490,10366,1,9,8000000,1,VERY_LONG
934355798,10281,1,9,16788900,1,VERY_LONG
934355950,121274,,9,2500000,1,VERY_LONG
934357051,67142,2,9,46138600,1,VERY_LONG
934357378,194892,13,28,5240000,1,VERY_LONG
934357521,69800,2,9,2000000,1,VERY_LONG
934358195,203843,2,,1750000000,1,VERY_LONG
934363851,66975,2,9,29390800,1,VERY_LONG
934364572,55633,2,9,11261000,1,VERY_LONG
934365788,55463,2,9,60000000,1,VERY_LONG
934365986,121097,,9,200000,1,VERY_LONG
934366003,69803,2,9,2250000,1,VERY_LONG
934366235,62072,3,9,2651400,1,VERY_LONG
934366578,203829,2,,3000000000,1,VERY_LONG
934366844,2535,14,28,500200,1,VERY_LONG
934366881,121072,,9,1000000,1,VERY_LONG
934367974,67061,2,9,60000000,1,VERY_LONG
934368422,55359,3,9,245573500,1,VERY_LONG
934368937,7453,1,28,2501400,1,VERY_LONG
934369908,55498,2,9,10000000,1,VERY_LONG
934396486,55414,2,9,11000000,1,VERY_LONG
934398333,55565,2,9,2078000,1,VERY_LONG
